dining_table_0,dining_table_1,dining_table_2,dining_table_3,dining_table_4,dining_table_5
0.9759049,0.0025624728,0.006383267,0.012607288,0.0013592517,0.0011828297
0.99974924,3.7446247e-05,0.00021313157,1.1263062e-07,7.573499e-08,2.3684706e-08
0.00078809675,0.043883886,5.7218993e-05,0.87802714,0.041320283,0.03592339
0.0003678543,0.11629855,0.8831746,3.4429943e-09,5.4595483e-05,0.00010437677
0.998678,5.665025e-05,1.2363225e-05,0.0012424393,9.0018775e-06,1.3950832e-06
3.830187e-06,8.1934516e-08,2.1091328e-06,0.99755126,7.898992e-06,0.0024348681
0.37594438,0.42057496,0.0031313952,0.104390904,0.0935745,0.002383934
0.8152102,0.011289634,0.17322639,1.8931214e-05,4.6482997e-05,0.00020827129
0.0025636647,0.0034746157,0.99366117,1.0946158e-06,1.4487115e-05,0.00028502403
4.699707e-05,0.00079063035,0.00019556805,0.8558644,0.006835836,0.13626654
2.6812404e-06,3.8788116e-06,1.1540916e-06,0.97814035,0.0015627485,0.020289285
0.00047120146,0.01600368,0.000120233795,0.0811666,0.81903553,0.08320273
0.96228313,0.035298347,0.00025280565,0.0005399347,0.00034977178,0.0012759777
0.9989661,0.00047892943,0.0005397357,1.1489977e-05,2.3096684e-06,1.5333547e-06
4.3280732e-05,0.99993503,5.075411e-06,1.3850308e-06,1.01550295e-05,4.986375e-06
1.5322121e-09,5.2336672e-12,8.853466e-10,0.99981815,2.3544048e-08,0.00018186042
2.7166431e-09,2.6322397e-11,1.8391055e-09,0.99999094,8.11065e-08,8.884171e-06
5.410654e-05,0.004925928,4.7834675e-07,0.34524646,0.64155084,0.008222181
0.03306766,0.0028163467,0.00011666532,0.8318919,0.02228829,0.1098191
5.2803975e-06,2.7619758e-06,9.745367e-05,0.012118986,0.0006607223,0.9871148
9.143253e-05,0.00052547496,2.189934e-07,0.5867833,0.35422507,0.05837458
2.2422173e-06,0.99994934,2.0738198e-05,1.9449618e-07,2.572114e-05,1.6744368e-06
1.1022076e-06,2.2860654e-06,1.448259e-05,0.005872936,0.00024011901,0.9938691
0.0005199993,0.0013193411,0.00022700639,0.000195574,0.99087334,0.0068647177
0.07093214,0.82763225,0.1012143,1.6267168e-05,0.00012425083,8.078604e-05
0.99967384,0.000121306395,0.0001911175,8.724053e-06,4.5812085e-06,5.321793e-07
4.9059272e-05,0.0016745166,8.4602385e-07,0.97366273,0.02244007,0.0021727597
0.9992508,0.000108412416,0.00027577466,0.00031651356,3.0574225e-05,1.7867205e-05
0.9999962,1.0400763e-06,2.6226382e-06,6.486221e-08,5.8761396e-09,1.2386107e-09
0.99989057,8.757371e-05,6.6640387e-06,1.4496142e-05,3.382013e-07,2.7015855e-07
0.0036893073,0.99545115,0.00025980314,8.431783e-05,0.00045884994,5.6525667e-05
7.207685e-05,0.9991642,0.00051633245,3.9878591e-07,0.000204792,4.2338266e-05
3.430664e-05,2.5479642e-06,8.9334884e-05,0.06868023,0.00018855774,0.93100506
0.23286644,0.00022979967,2.3419398e-06,0.76635444,0.00034535036,0.00020165539
0.99998736,1.185309e-06,1.150101e-05,4.5661288e-08,1.7428896e-08,1.4906123e-09
0.00091772235,0.82669646,0.00020860249,0.008015868,0.15809464,0.0060667405
0.70002717,0.29446283,0.0045211376,0.0005754039,0.00018241585,0.00023110094
1.0053742e-11,4.370031e-14,7.232417e-14,1.0,5.7037687e-11,2.7298923e-09
0.9956786,0.0032469283,0.0003774899,0.000669129,2.065729e-05,7.318356e-06
0.07960835,0.004517345,0.91569775,2.389133e-06,2.179815e-05,0.00015243802
0.000478234,0.27220806,3.63605e-05,0.53664565,0.18605505,0.0045766165
8.3831865e-06,1.5382788e-07,7.625865e-07,0.9754832,1.5197037e-05,0.024492288
3.0132605e-05,0.0006505016,4.6712992e-07,0.9984218,0.0007521372,0.00014493047
9.767069e-05,0.07816443,0.0026907986,0.00061018165,0.033085227,0.88535166
2.4894962e-12,3.1024828e-14,7.691236e-14,1.0,3.7804615e-10,3.7153397e-10
0.046300706,0.083608516,4.88178e-05,0.86274505,0.003652646,0.0036443267
0.00666334,5.760805e-06,2.7668719e-05,0.99305266,8.9989284e-05,0.00016055931
0.0003785885,4.1980624e-07,1.1964944e-07,0.9992193,0.00013442003,0.00026717322
1.709588e-05,5.0269414e-06,1.6611602e-05,0.15002626,0.013706965,0.836228
3.3342517e-06,5.544703e-11,2.3805993e-10,0.9999924,6.1659954e-08,4.1771737e-06
0.0018006515,0.0001221665,0.0003952371,0.9661311,0.0027321458,0.028818736
6.91074e-08,4.753425e-10,4.0879056e-09,0.9999887,4.3167543e-07,1.0692189e-05
0.005168197,0.16589966,0.7852877,7.703676e-05,0.0017522236,0.041815177
5.5066794e-06,1.4052495e-07,2.905574e-06,0.6339622,3.033001e-05,0.36599898
3.5493373e-09,4.447635e-11,5.5258645e-12,0.9999999,2.7933572e-08,8.777765e-08
0.00145018,8.663633e-06,1.781314e-07,0.9984919,3.781482e-05,1.1152325e-05
6.740886e-05,1.0849217e-06,1.3930378e-06,0.9888798,0.0018505714,0.009199791
0.00024027358,0.0021284595,3.8058683e-05,0.10128378,0.532613,0.36369637
0.083509795,0.89297026,0.020081123,0.0003971293,0.0017328104,0.0013088679
1.7067214e-06,0.6018214,2.5839669e-05,2.3008934e-06,0.39762926,0.0005194433
0.031487994,0.0020912613,3.1640466e-06,0.96601015,0.00022572433,0.00018175847
0.013716591,0.0061219055,0.0003025736,0.94267315,0.016907437,0.020278396
0.95871633,0.012973565,0.028305687,7.312782e-08,3.7776904e-06,4.8459367e-07
3.1387695e-10,7.465031e-12,1.5004721e-11,0.9999989,9.743644e-09,1.0137489e-06
3.9049212e-07,1.0327773e-06,3.4173906e-06,0.00034287086,0.00021339605,0.9994388
0.0030783603,0.0043181707,4.0058992e-05,0.9853389,0.0068637156,0.0003607314
0.0007225205,3.7723225e-07,2.0082199e-08,0.9992169,2.4389745e-05,3.571233e-05
2.791971e-06,8.763687e-07,1.9107416e-08,0.95630956,0.03637686,0.007309979
6.288645e-05,0.011134333,0.0029292551,0.0066069476,0.026739901,0.9525267
3.170961e-05,0.99981385,7.285859e-05,3.0356134e-07,6.994985e-05,1.1288967e-05
0.0013874335,0.216298,8.637289e-05,0.21864593,0.5221663,0.04141596
0.0074900324,0.8637467,0.0019156103,0.0018603279,0.114817925,0.010169549
0.0003727016,9.810386e-07,4.02672e-07,0.99962044,1.8370318e-06,3.6352287e-06
0.2232088,0.7171109,0.002159005,0.019497937,0.035577826,0.002445477
9.040882e-06,2.0036621e-05,3.870137e-06,0.08613496,0.25353366,0.6602984
0.9986345,0.00019518162,0.0009113775,0.00025270594,5.030122e-06,1.1050207e-06
4.937887e-07,5.7876877e-09,1.198808e-06,0.9820248,3.7384468e-06,0.017969696
0.9456991,0.014280705,0.00054742803,0.036998134,0.002462415,1.2145186e-05
0.9994868,3.1944903e-05,0.00020186008,0.00027202597,6.559887e-06,8.2103793e-07
0.0027315153,0.09160869,0.90546167,2.1122162e-07,5.1279865e-05,0.00014668163
0.03794431,0.94576466,0.0058575748,0.008451459,0.0011366635,0.0008452047
0.0005439648,6.740036e-07,8.9741086e-08,0.9994492,5.176864e-06,9.692693e-07
1.89265e-08,3.7469536e-10,2.1102943e-10,0.9999987,6.5632086e-08,1.1634687e-06
3.1794727e-07,9.317621e-06,9.473694e-05,0.0029748506,0.00011470005,0.99680614
2.2489141e-07,4.493669e-08,1.6232968e-10,0.9999404,2.0807329e-05,3.844587e-05
3.027243e-06,1.2494532e-05,2.0500001e-06,0.7935199,0.012554776,0.19390772
0.97642845,0.003758478,0.018367931,0.00068004464,7.3902316e-05,0.00069112214
0.9288912,0.06467039,0.0019945356,0.0023601104,0.0014548736,0.0006288375
3.1828586e-05,0.99628437,3.6614147e-05,5.519015e-07,0.0036235326,2.3050603e-05
0.00021708682,0.0052158684,0.0033477405,0.0023943814,0.109337665,0.87948734
7.331558e-06,3.0971865e-09,7.851287e-09,0.9999273,5.5844425e-06,5.9741244e-05
0.00022312395,0.018005826,1.6916561e-05,0.59204966,0.34324542,0.046459068
7.023058e-05,0.000679771,0.9992312,7.1413686e-10,4.191076e-07,1.8386447e-05
2.3088807e-05,0.0013057106,0.00065429235,0.00029951843,0.49705046,0.50066686
7.613272e-05,0.010631235,2.6807254e-06,0.0058195004,0.9783237,0.0051467377
5.013193e-06,1.8315764e-06,1.607148e-05,0.0043307957,6.3170104e-05,0.9955831
0.0044633686,0.14135486,0.0017343328,0.017731003,0.70286316,0.13185327
0.002589715,0.27950352,0.00025818226,0.11182914,0.50658196,0.09923755
1.66911e-07,7.663666e-08,0.0011497879,1.377844e-05,3.572511e-06,0.99883264
4.976496e-06,0.00015699658,4.5377004e-05,0.0013477692,0.012847117,0.9855978
2.0375585e-06,1.1561837e-06,5.0906812e-05,0.006632128,0.00033527057,0.9929785
0.013183295,0.017719086,3.1631454e-05,0.7231839,0.24568231,0.00019973135
0.00054914464,0.015995258,2.6171754e-05,0.7596065,0.2004795,0.023343427
0.0022013048,2.5124073e-06,1.8874124e-06,0.9976508,2.5901743e-05,0.00011766357
4.2357513e-08,1.478318e-11,5.339351e-10,0.9999975,4.6680437e-08,2.4731555e-06
1.709588e-05,5.0269414e-06,1.6611602e-05,0.15002626,0.013706965,0.836228
0.98927057,0.0031893335,0.00042673497,0.0069243372,0.00010697829,8.194272e-05
0.0038391866,0.039675865,0.2195107,3.203155e-05,0.0074550523,0.7294872
8.220063e-06,1.8093635e-05,0.00011264597,0.52839327,0.03497273,0.43649504
0.9998192,2.2151862e-05,1.5015884e-05,0.00014307468,4.328628e-07,1.3254491e-07
1.088378e-09,1.7479686e-10,1.9138588e-11,0.99999917,4.2385972e-07,3.2877205e-07
0.011996945,2.461999e-07,1.947076e-07,0.9879907,1.049906e-05,1.4710475e-06
0.0051253526,0.0051624733,0.98968315,3.6924256e-08,2.7383755e-06,2.6298721e-05
0.00015925565,2.3189543e-07,1.0519446e-07,0.9993099,0.00017429104,0.00035615164
0.99998283,9.768857e-06,5.6564068e-06,1.7191727e-06,1.3515017e-07,1.9132246e-08
0.05585534,0.005786771,5.215102e-05,0.93676084,0.0014779032,6.710279e-05
0.19308078,0.107769795,0.042926498,0.5661013,0.04185444,0.04826715
0.0001052083,1.3210469e-06,3.8099813e-07,0.98768485,0.0015562064,0.010652042
2.065514e-08,6.7466893e-10,3.856263e-11,0.9999994,4.190244e-07,7.0248674e-08
4.571404e-09,3.4210766e-12,1.0745934e-13,1.0,4.774507e-09,1.4381387e-08
3.6258966e-06,2.7319711e-08,7.46593e-09,0.9999558,7.275543e-06,3.329089e-05
1.4998406e-08,3.8572633e-08,3.1274198e-05,1.3514943e-06,5.669383e-06,0.9999616
6.142073e-05,0.02964965,0.21629967,2.9948664e-05,0.006544114,0.7474151
8.843828e-07,3.857327e-09,3.1973407e-10,0.9999901,8.9106754e-07,8.173781e-06
2.4638345e-07,2.0152436e-06,7.738481e-05,0.0025180834,2.8547476e-05,0.9973737
0.99971753,0.00014744462,0.00010115404,5.377209e-06,2.4967303e-05,3.4423163e-06
0.99922335,0.00049439055,0.00019282034,8.733127e-05,1.9087238e-06,2.7862774e-07
3.5694807e-09,2.768213e-11,8.439976e-13,1.0,2.3828592e-08,4.501804e-08
0.99513525,0.0017120582,0.0029470334,8.557112e-05,0.00011574029,4.4082585e-06
2.2083239e-07,4.057099e-07,6.8738496e-05,0.040534202,9.5524865e-06,0.9593868
0.00031088048,5.110726e-07,9.400686e-06,0.99935097,5.0956925e-05,0.00027719932
0.96330065,0.034949645,0.0016518736,6.363786e-05,1.5381032e-05,1.8781559e-05
0.0041368706,0.99018526,0.0008625778,0.0026825448,0.0010437919,0.0010888423
0.022294212,0.9405139,0.009329642,0.0002235424,0.024504395,0.0031342972
0.0008010658,0.9990151,8.755679e-05,1.4079088e-06,8.929298e-05,5.6169542e-06
0.9999348,3.0080202e-05,3.5007368e-05,1.7218639e-07,3.370704e-08,1.14586225e-08
0.0031755331,0.7817129,6.66747e-05,0.18934207,0.02494093,0.00076186634
0.00068687607,0.8814329,0.00010122305,0.00047638538,0.11599252,0.0013101336
0.38065246,0.6134342,0.00029612705,0.00485203,0.00068401877,8.116829e-05
0.99992466,2.352563e-05,5.1842806e-05,1.6566913e-08,9.055801e-09,5.8621517e-09
9.3435454e-05,7.450624e-05,0.9998241,2.9744057e-10,1.2095425e-06,6.822191e-06
0.8471751,0.14824444,0.0025506816,0.0016341535,0.00029600278,9.956833e-05
0.00011514623,0.9993237,3.7135447e-05,1.403391e-06,0.0004265438,9.585248e-05
0.6621089,0.31000844,0.01369016,0.000810626,0.01260148,0.00078038074
0.020194313,0.014659807,0.088110104,0.14422348,0.07658646,0.6562258
2.240439e-10,1.2201529e-12,1.07163376e-13,1.0,1.8490384e-08,5.9414294e-08
1.2140968e-06,4.861848e-09,2.5048935e-10,0.9999927,4.5774743e-07,5.5735068e-06
0.023377493,0.036145348,0.9360741,2.6734826e-05,9.928258e-05,0.0042769257
1.7552378e-06,2.226919e-05,3.9321853e-06,0.0017196026,0.011045861,0.9872066
0.00030222465,0.99950004,0.00011938582,1.7794289e-06,2.9223487e-05,4.7335885e-05
0.00036170756,1.3285085e-08,1.642449e-08,0.99957997,1.5465798e-06,5.667325e-05
5.691502e-09,8.969201e-09,7.229174e-06,1.8811761e-06,2.9659418e-06,0.99998796
0.9998062,9.176032e-05,9.9580946e-05,1.2440153e-06,1.2368937e-06,1.3651503e-08
0.0029131041,0.8944185,0.020965992,3.6065398e-05,0.07926358,0.0024026935
0.0007191079,0.5704805,0.0003499202,0.13026594,0.2587556,0.039428968
0.37890527,0.09881861,0.001660407,0.47442907,0.044607423,0.0015791643
4.0547314e-07,0.99999714,1.0956329e-06,8.0596324e-10,1.1818958e-06,1.921835e-07
1.1945073e-05,0.0031752912,1.0136396e-05,0.8360399,0.14412008,0.016642533
0.000222335,1.074868e-06,2.3555208e-08,0.9997503,2.2166461e-05,3.996953e-06
0.001026545,0.9935242,0.005334846,9.624725e-07,1.5993568e-05,9.752371e-05
0.90350163,4.255072e-06,2.8926264e-05,0.096385956,2.308956e-05,5.60662e-05
0.049240574,0.19302425,0.0022746196,0.64876354,0.09905388,0.0076431762
0.0013704918,6.5227774e-05,0.9985643,2.4506958e-10,3.8172715e-08,3.132417e-08
0.004780827,0.30736813,0.68341523,1.9274072e-05,0.0015215441,0.002895015
0.0013325149,0.017013587,0.9816476,1.2222881e-08,4.319706e-06,2.0072546e-06
3.6342626e-06,1.2297413e-05,1.8607121e-06,0.9978529,0.0007338088,0.0013954105
0.004887627,2.2018992e-05,4.1683984e-06,0.99411315,0.0006350717,0.0003380216
0.85229033,0.1454386,0.0016091377,0.0002203825,0.00041663132,2.4934545e-05
0.999305,0.00015304863,3.137096e-05,0.0005031239,6.2655336e-06,1.2287287e-06
0.047824707,0.035824466,0.9147012,0.00012113419,0.0001426908,0.0013856392
1.134102e-07,2.5678208e-08,3.1253308e-10,0.99822754,0.0017678841,4.525211e-06
0.9999521,4.543396e-05,1.3545176e-06,1.2269007e-06,1.504746e-08,7.9487155e-09
0.019267166,0.97960335,0.0010354362,5.5804476e-06,5.222448e-05,3.6238478e-05
3.526038e-09,5.91438e-13,2.178562e-12,0.9999999,2.6600972e-08,1.3150346e-07
0.9999089,3.1555388e-05,4.6554254e-05,8.871057e-06,3.95764e-06,1.4218124e-07
0.9999232,8.02794e-06,5.528829e-05,1.3109334e-05,1.8343606e-07,1.1263444e-07
0.014528694,0.9565735,0.0011031118,0.006560616,0.0177221,0.0035119394
0.10016698,0.5386619,0.00023388184,0.34508577,0.007274602,0.008576891
0.00047975997,8.255694e-06,2.7443436e-06,0.99820554,0.0005234676,0.0007802282
0.98987705,0.004735441,0.00079274067,0.004239645,0.0001849965,0.00017010655
2.6817204e-07,0.0015262245,5.5695487e-08,9.200082e-05,0.99804926,0.00033222933
5.5532542e-05,0.9979609,5.4152784e-05,1.2145796e-05,0.001791898,0.00012536312
7.830711e-08,7.034418e-11,7.6034956e-11,0.999992,4.974604e-06,2.8695351e-06
0.9642905,0.0022042778,0.033193387,1.7570817e-05,0.0002554695,3.8743543e-05
7.718179e-09,1.5141748e-09,1.4016889e-06,0.00055811333,8.980302e-07,0.99943954
0.2871461,0.14312959,0.5623262,5.6905505e-05,0.004470935,0.002870375
0.95980704,0.0039490224,0.014006724,0.014068761,0.007172013,0.0009964269
4.8541843e-08,1.2678526e-09,1.2294879e-08,0.99802184,2.4829413e-05,0.0019531758
3.262531e-05,1.9032035e-06,0.00014114559,0.1484703,7.907333e-05,0.85127497
2.1912224e-06,1.1484667e-05,0.0001337202,0.00054698554,0.0033688648,0.99593675
0.17179057,0.05609893,0.7717956,0.00017030886,0.00010550653,3.9145754e-05
9.565612e-10,2.947547e-12,3.1524733e-10,0.99987316,1.0341123e-08,0.00012682697
0.0014733581,0.119985886,2.8176242e-05,0.056007836,0.8179873,0.0045174365
0.0978872,0.16474842,0.7369298,6.058151e-06,0.00013906427,0.00028949534
0.9953382,0.00012540816,0.00451343,2.632467e-06,1.9402423e-05,7.85416e-07
0.0029166688,0.0027191462,0.99384403,1.7348589e-06,3.277387e-05,0.00048559255
2.650222e-06,1.18792954e-07,5.729035e-06,0.9507721,2.6208716e-05,0.04919321
1.7449704e-05,1.4964974e-05,4.957903e-06,0.9700233,0.004742964,0.025196444
0.03463646,0.0035680565,6.302506e-05,0.941702,0.017798066,0.0022324356
0.27790073,4.3193486e-05,1.3775915e-05,0.7217817,0.00017892125,8.17764e-05
9.675161e-08,6.951675e-07,2.1300819e-05,4.5787147e-05,0.00010909759,0.99982303
0.00013262029,0.023789147,0.0020587703,7.21955e-07,0.9474006,0.02661813
6.964974e-07,2.1216945e-07,2.782239e-07,0.99278814,0.00021891104,0.0069917813
9.364258e-06,0.8652463,0.0003816837,0.00019839634,0.029901318,0.10426295
9.95233e-07,2.145435e-08,2.3678115e-07,0.999892,1.4464877e-06,0.000105302184
3.7149952e-05,0.99942327,1.3064598e-05,2.0813543e-06,0.00050070597,2.366616e-05
0.0045795087,0.30477926,0.6853719,1.0911623e-06,0.0019640024,0.003304335
0.008187021,0.054946348,0.9363855,1.429677e-06,2.2106546e-05,0.00045750933
0.0008077413,0.9887744,0.0014240666,0.00072535744,0.0072341245,0.0010342416
0.0020030458,0.0024437564,0.99554896,1.1182089e-09,1.2725129e-06,2.9782827e-06
0.0060789557,8.2090355e-07,5.1089415e-07,0.99378717,1.5634874e-05,0.00011697217
0.0009889215,0.98814046,0.002747351,8.6822354e-07,0.008053669,6.8756584e-05
0.013022563,0.91080374,0.053007703,0.00042392654,0.019932512,0.0028096659
0.008453951,0.07885689,0.8037947,0.0015472852,0.0107391,0.09660811
0.00012236682,0.0022263636,2.8971697e-06,0.25441155,0.7393877,0.0038491818
0.100738674,1.9627583e-05,7.15366e-06,0.8977619,0.0013683111,0.00010433783
0.01630569,0.983396,0.0002939691,2.8387086e-08,3.2653404e-06,9.590794e-07
0.0017514686,0.9897371,0.0049569914,1.0443217e-05,0.0031259193,0.00041808124
6.055411e-06,0.0012672078,0.013316114,1.7077866e-05,0.0002729526,0.9851206
5.077373e-05,0.9977744,5.931526e-06,0.00011393767,0.0017991052,0.00025576245
0.00067499053,0.94396436,0.013652132,0.00018562825,0.034009542,0.0075133755
1.2965872e-07,1.6474154e-08,1.2765422e-08,0.9996351,9.1790425e-06,0.00035559072
0.00037744266,0.9789605,0.020244528,2.6487543e-08,0.00038688662,3.0713683e-05
0.0773747,9.960579e-05,8.612438e-07,0.92245233,6.7525194e-05,4.978575e-06
6.8890055e-05,6.45775e-05,0.0005738903,0.31054723,0.00074288744,0.68800247
0.45128193,0.049677767,0.49740794,0.0001725082,0.00047491587,0.000984822
0.9509588,0.0024085988,0.0005378656,0.044828873,0.0012166027,4.924281e-05
3.932996e-07,2.787101e-09,1.4397294e-08,0.99991536,2.9389352e-05,5.4839344e-05
9.520832e-07,0.00029502704,0.0033173678,1.7540723e-06,0.002408098,0.99397683
0.6658289,0.00018290668,0.33395982,5.6425465e-06,4.2335832e-06,1.8688728e-05
0.001053528,0.012139063,0.00023845423,0.70538723,0.21185516,0.06932652
3.7446164e-08,1.3646876e-08,2.0804138e-10,0.9999974,1.1769908e-06,1.4277192e-06
0.00013743324,0.00028625797,0.00013383887,0.6951328,0.011079233,0.2932305
2.767227e-07,4.9735367e-09,2.2417885e-06,0.036457364,4.008631e-06,0.9635361
6.6063414e-08,1.7589503e-08,3.740075e-05,0.0019608387,3.105847e-06,0.99799854
2.2143822e-05,0.000583547,2.727914e-07,0.989584,0.009683248,0.00012666607
0.00058518996,4.714789e-07,2.1140607e-07,0.9985104,3.9772614e-05,0.0008639376
0.2036621,0.7645784,0.026809761,0.002870137,0.0017875778,0.0002920298
6.912318e-10,2.271065e-10,1.6485785e-10,0.99999297,1.6787423e-06,5.3432195e-06
0.74332464,0.027089765,0.2284074,2.9407902e-05,0.00042498673,0.000723816
0.00016951405,0.015272018,4.6627324e-06,0.021822125,0.9526069,0.010124745
0.18400767,0.1707508,0.00086056994,0.2234804,0.26889467,0.15200587
3.8076548e-06,8.891065e-07,2.3900087e-08,0.9997534,0.00015366617,8.8203946e-05
0.037107594,0.012266002,0.94507533,0.0011470378,0.0025252348,0.0018788113
1.5154605e-07,1.4585665e-07,2.8167606e-09,0.99997616,1.8865554e-05,4.6190557e-06
0.0002592555,0.3748465,1.571243e-05,0.28593764,0.32770416,0.011236756
0.011742568,0.35623333,0.61894834,5.6166962e-05,0.0029328114,0.010086877
0.0782034,0.00018891439,2.8673264e-06,0.921333,0.00023445798,3.7368485e-05
0.00021661674,2.5881742e-05,0.02458735,0.006122196,4.8705755e-05,0.96899927
1.5175119e-05,2.1766604e-05,7.80341e-06,0.016748412,0.030221963,0.9529848
0.00010997002,0.99227303,0.007559873,2.548004e-08,4.6488447e-05,1.0544327e-05
0.6571433,0.3304573,0.010297336,0.0006999064,0.0011241763,0.0002781234
0.000558788,0.99909914,0.00022351275,2.1826718e-06,0.0001109083,5.4527545e-06
0.9989145,4.9441736e-05,1.8660976e-05,0.0009986971,1.8430186e-05,2.8114127e-07
0.019637937,0.95896196,0.0018671524,0.00019675567,0.0175192,0.0018169971
6.914143e-06,0.99979526,8.488879e-06,9.5206883e-07,0.00017517841,1.3229473e-05
0.0037408515,0.51891184,0.44740164,0.00016215011,0.012401797,0.017381642
0.99999344,1.4411243e-07,1.3868248e-06,4.9708738e-06,3.570814e-08,2.0970794e-09
2.6055542e-07,8.477906e-09,5.355226e-07,0.18128814,1.706836e-05,0.818694
9.891811e-05,0.99400604,0.0058650775,4.101723e-08,2.3257222e-05,6.5927707e-06
4.892178e-06,0.98602134,2.6478674e-06,2.3686207e-05,0.013903021,4.435496e-05
0.90175164,0.052983683,0.0076125716,0.033402428,0.0023417277,0.0019081044
1.9859343e-09,1.6641125e-12,8.5803684e-11,0.99999785,1.2617325e-09,2.1360645e-06
0.96813077,0.028435405,0.003006566,5.5073273e-05,0.00034306245,2.9079562e-05
0.9708698,0.002437148,0.0005702946,0.024386292,0.0011891477,0.00054714666
0.43630752,0.4081881,0.15376744,0.0001859748,0.00066633493,0.0008844686
0.10325442,8.1985265e-05,3.2319705e-05,0.89483017,0.001315081,0.00048602629
1.7126196e-06,1.10777634e-07,2.3967352e-06,0.9176414,9.524331e-05,0.08225899
0.00010714007,6.161594e-06,2.4078656e-05,0.98160994,0.0009681053,0.017284533
0.0006775428,7.968735e-05,2.8480315e-06,0.9990508,0.00015040238,3.875604e-05
0.0006850006,0.9985649,0.00064810907,1.4748368e-07,6.521985e-05,3.6685677e-05
2.6131687e-07,3.4177755e-10,8.097207e-11,0.9999758,1.9177645e-05,4.770071e-06
0.06964131,0.6916474,0.2374599,1.3643894e-06,9.0514164e-05,0.0011594922
0.71610147,0.26421124,0.015898919,7.9094236e-05,0.0003423442,0.00336703
0.75695544,0.23202631,0.009124715,0.00030000502,0.0013438881,0.00024967798
0.00012492666,1.099635e-05,8.894409e-07,0.9817687,0.0003136938,0.01778084
1.0330467e-06,4.470284e-07,3.35979e-06,0.9534325,3.6736365e-05,0.04652594
6.0691406e-07,1.8065172e-06,5.162448e-07,0.78694457,0.06482132,0.14823122
0.00015957974,0.99926573,0.00016191801,1.7239296e-05,0.00035635164,3.921145e-05
1.03060405e-08,1.044942e-09,5.402694e-10,0.99968123,2.4282742e-06,0.00031639694
1.0619216e-05,1.11879444e-07,3.1623658e-06,0.9984926,2.8482582e-05,0.0014649844
0.99606115,0.002968123,0.00096577045,2.44715e-07,4.551156e-06,1.4103362e-07
0.016017903,0.00047971148,0.0005813337,0.9820112,0.0008375409,7.2201954e-05
3.1094691e-09,2.7211158e-10,4.461638e-11,1.0,5.6782362e-08,3.1633032e-08
0.00011530462,0.26186937,0.73799396,3.6947945e-11,7.8850707e-07,2.0628726e-05
7.5798283e-07,2.8073868e-05,0.0016109609,7.891962e-06,0.00042487835,0.9979274
1.3789741e-05,0.0011189111,8.0482e-07,0.9273252,0.06867441,0.0028668912
0.00019992348,2.1499854e-06,6.876146e-07,0.99951696,0.00016855856,0.000111594476
0.0007024548,7.627373e-05,1.0712954e-06,0.99860686,0.00041122566,0.00020211251
4.191492e-09,1.3253704e-12,4.8318505e-11,0.99999785,3.795036e-08,2.1168214e-06
2.30237e-06,6.945017e-05,3.1892966e-07,0.78533924,0.15330109,0.06128758
6.966799e-07,4.265112e-05,1.8836343e-05,0.005786011,0.033755265,0.9603966
0.00015326148,0.011718043,0.00017381647,0.038795315,0.747641,0.20151848
0.0016368084,0.99794894,0.00021891514,2.321749e-07,0.00019113721,3.9801703e-06
0.00032362505,0.04640842,0.0013264894,0.009735111,0.59764796,0.34455842
0.44539136,0.05023631,0.00021695194,0.49881822,0.0012602378,0.004076865
0.003043791,0.9719773,0.024333637,1.268011e-05,0.00014139542,0.000491361
0.0005654046,0.00022220954,3.966331e-05,0.76503444,0.04524486,0.18889341
0.000112863956,0.00010773981,4.3181285e-06,0.31799605,0.664465,0.017313978
0.012314644,0.13069874,0.0013430332,0.06967124,0.7043967,0.081575535
1.011424e-06,1.1161371e-08,4.217819e-09,0.99909186,0.00089620164,1.0815339e-05
9.95028e-11,3.087478e-11,3.643775e-09,0.9989656,3.5141605e-07,0.0010340635
0.017002208,0.00011348379,0.9828841,7.6662166e-10,9.654118e-08,5.90436e-08
2.4903173e-08,5.259642e-10,2.9165587e-10,0.9999901,3.1911313e-07,9.491143e-06
1.5945076e-08,7.338178e-08,6.6215824e-11,0.99999726,2.2847762e-06,3.7066468e-07
0.9986935,0.00063511456,0.00021904882,0.00042163875,1.4840161e-05,1.5717203e-05
7.916828e-06,1.4632093e-08,5.231061e-10,0.99999046,1.3937098e-06,1.3655236e-07
0.0003104056,0.9569418,0.00040800063,0.000510429,0.039894767,0.0019346181
5.674837e-06,0.0003555106,6.227257e-05,3.6171725e-05,0.8215357,0.17800468
2.3606603e-05,3.1308344e-05,0.00019698331,0.024940519,0.0030310093,0.9717766
7.736475e-05,1.3085497e-06,2.591535e-07,0.99983466,6.978812e-05,1.6600208e-05
4.9148053e-05,3.0206498e-05,3.8075643e-07,0.99797934,0.0013909601,0.0005500493
0.0038050388,0.7976514,0.00451196,0.0027134567,0.18184936,0.009468826
0.44273573,1.5140366e-06,8.857715e-07,0.5572556,4.2979173e-06,1.8511062e-06
4.5043007e-06,7.1528525e-06,4.127647e-06,0.5301539,0.0005156387,0.46931463
0.047228612,0.03000558,0.00015431222,0.7542772,0.16789678,0.00043753954
6.015225e-06,9.856697e-06,1.2857916e-08,0.99884254,0.0010913867,5.0258586e-05
5.220791e-07,2.891542e-10,3.1318442e-10,0.9999988,4.7559968e-07,2.0641629e-07
