couch_0,couch_1,couch_2,couch_3,couch_4
8.7128905e-07,3.1959837e-07,0.99767464,0.0023229248,1.2066624e-06
0.009842096,0.9844838,0.00053672335,2.382547e-06,0.005135075
1.752954e-05,0.9991935,2.2239106e-05,8.718336e-07,0.0007658945
0.0959027,0.059295118,0.84212846,0.0023913826,0.000282372
2.95317e-06,0.99997926,7.826699e-08,3.8290874e-08,1.7631603e-05
0.00025639747,3.0935134e-06,0.85721207,0.14250515,2.330476e-05
0.005038841,0.005309768,0.9887505,0.0007998425,0.00010100361
0.0003265921,0.9982503,5.1062852e-05,6.667019e-07,0.0013713295
4.0525632e-07,0.000620309,0.00012968884,4.52756e-06,0.99924505
6.634197e-06,0.8035587,0.0013326468,2.1357941e-06,0.19509995
0.9997148,0.00028072848,5.324631e-07,4.4160848e-07,3.4685013e-06
0.92207056,0.07772877,0.00010304682,3.7206937e-05,6.0480837e-05
0.0004771011,0.9994105,5.0816263e-05,3.9972256e-06,5.738447e-05
0.0148499515,0.9851333,4.221094e-07,7.699925e-07,1.553744e-05
0.01676046,0.2266236,0.7487223,0.0073135234,0.0005800619
0.092615865,0.71585214,0.02294171,0.0012270412,0.16736327
1.0893377e-05,0.0091522075,0.00028126588,5.5853053e-07,0.9905551
0.9954626,0.004170297,1.1745767e-06,1.7378484e-06,0.00036415213
1.7607263e-05,2.6616985e-06,0.99807906,0.0019003418,3.2162094e-07
5.858337e-06,7.600612e-05,0.9770733,0.022573374,0.00027151717
0.00019811126,0.9983088,8.294605e-06,1.00156655e-07,0.001484651
0.9989925,0.00093963253,4.0124683e-05,2.1181952e-06,2.5587024e-05
1.733262e-05,0.99975675,1.2318908e-06,3.4170125e-07,0.00022447186
0.03484759,0.8676955,0.09408134,0.00065543293,0.0027200123
0.00013569367,0.9881109,0.011447943,3.3533823e-05,0.0002718851
0.0027006196,0.9970396,1.4275844e-06,1.6344896e-07,0.00025815848
0.86069643,0.13859151,0.00033601673,6.1619576e-05,0.00031439547
0.034437347,0.9639412,0.0012870794,5.179599e-06,0.0003290787
0.0011703478,0.96455926,0.00032415517,7.60576e-06,0.033938684
0.040597398,0.6650838,0.18389922,0.0013617934,0.10905776
0.22199968,0.77581215,3.945911e-06,8.499353e-06,0.0021756734
0.005324848,0.993536,6.9361835e-05,5.254511e-06,0.0010645243
0.12787376,0.8230307,0.00076397334,7.860756e-05,0.048252933
0.23774323,0.6216804,0.007883953,0.00016996321,0.13252255
0.99992406,1.5557402e-05,5.2281535e-05,4.635363e-06,3.285764e-06
4.377578e-06,0.9999094,1.329589e-06,6.218461e-09,8.490362e-05
2.5753212e-05,0.00018129215,0.99918073,0.0006069172,5.3119115e-06
2.1083539e-05,0.41196746,0.5421287,1.0383616e-05,0.045872375
0.002175183,0.99245876,0.00063894544,0.00035464892,0.0043724338
7.610011e-07,5.9233884e-07,0.9717856,0.028211882,1.1949757e-06
0.008038346,0.00017726091,0.99005824,0.0017132475,1.2901067e-05
0.70138395,0.2975713,0.0003350231,0.00012419498,0.0005856496
0.013286217,0.28657767,0.015227058,1.1137496e-05,0.6848979
0.0052767643,0.22539335,0.76742435,0.0007160539,0.0011895007
0.012086725,0.005994537,0.9791821,0.002645702,9.0951085e-05
0.006709857,0.99302304,3.5015694e-06,1.7699769e-07,0.00026342153
0.12823293,0.8574348,0.0050524287,0.009104872,0.00017498675
3.773753e-05,0.99980825,1.5347505e-05,3.2429732e-06,0.00013537651
0.00022887147,0.99960524,2.8687906e-05,6.3506386e-06,0.00013084828
0.0021474294,0.53861505,0.456703,9.0108006e-05,0.002444374
0.5631652,0.42517024,0.010885416,0.0006542893,0.00012485764
0.9983924,3.6764264e-05,0.0007845433,0.00078515516,1.0542198e-06
4.986904e-05,0.99877197,1.2547498e-05,6.808155e-07,0.0011648758
0.014954751,0.4683715,0.47457442,0.0012619384,0.040837355
0.002070159,0.9443378,0.00074864976,2.8320594e-05,0.05281516
0.141605,0.3170092,0.46352676,0.006250642,0.07160832
0.00055914035,0.9966809,4.5713696e-05,1.0833363e-06,0.0027130512
0.0033787698,0.9866382,2.0146359e-05,9.699605e-07,0.0099620465
0.002520139,0.9950348,6.9648624e-05,4.3164317e-05,0.0023322406
8.730344e-05,0.99827254,0.0015180521,1.1706675e-05,0.00011044896
0.0001719905,0.9997811,2.8145894e-07,1.7842605e-07,4.6600093e-05
8.506451e-08,1.1188761e-05,0.9995592,0.00042907518,3.3968706e-07
0.009881646,0.98945844,5.70078e-06,5.733611e-07,0.00065370114
0.0013030715,0.9986324,4.3479187e-05,2.2511092e-06,1.8793222e-05
1.6717922e-05,0.99986637,2.067266e-05,1.8916833e-06,9.4405514e-05
0.0003774418,0.9972184,6.4668907e-06,5.382796e-07,0.0023971489
0.020507738,0.0035822266,0.88806003,0.08325255,0.004597352
0.0073584905,0.27100793,0.6908171,0.002316703,0.028499762
0.41768214,0.52071893,0.060037293,9.7498385e-05,0.0014640171
0.0004916165,0.000227435,0.998882,0.00039520484,3.6895294e-06
0.26004744,0.6487594,0.08272811,0.0007209345,0.0077440967
0.00018579293,0.99954873,4.914433e-05,3.0143278e-06,0.00021342176
0.00035317166,0.99959296,1.682626e-05,4.013362e-06,3.303397e-05
0.61705214,0.00070372684,0.026419459,0.35535476,0.00046991467
0.040584847,0.26335487,0.06669378,4.1569976e-05,0.6293249
0.16920769,0.51147795,0.14439313,0.029324342,0.14559689
3.505784e-05,0.0003490492,0.9872958,0.0002898814,0.012030236
0.86224294,0.13662319,1.4777213e-07,7.432948e-07,0.0011330408
0.0003145011,0.10030882,0.08894549,2.3396526e-05,0.8104078
0.958271,0.032126553,0.003555624,6.6508524e-05,0.005980142
2.5145973e-05,0.9999465,3.5254226e-07,1.5057275e-07,2.7914442e-05
0.0011154533,0.26165742,0.7368497,0.0001741277,0.00020333336
0.95907116,0.013281452,0.0018853665,4.783085e-05,0.025714204
0.07547531,0.7572853,0.123043805,0.03328772,0.010907928
0.06181728,0.46995336,0.2761331,0.006556861,0.1855394
0.25482544,0.1916713,0.1406404,0.008313661,0.40454915
2.2643377e-05,1.3449653e-05,0.99061465,0.005347574,0.004001601
0.0008953628,0.99767464,0.00021195489,4.248736e-06,0.0012138289
0.0003061783,0.0001646182,0.99814105,0.001383361,4.7438284e-06
0.007537217,0.99164796,1.1884911e-05,1.1360708e-05,0.0007916107
0.0007914199,0.99891603,2.0015646e-06,1.893544e-06,0.000288595
0.0051772934,0.9556553,0.00012767814,9.819119e-05,0.03894154
0.003495786,0.4961232,0.08897314,0.00029249265,0.41111538
0.10638972,0.001850334,0.78980386,0.101934426,2.1583015e-05
0.003063958,0.996845,6.179877e-07,1.6588551e-06,8.872898e-05
0.00047790236,0.9904214,0.0034325311,1.538625e-05,0.0056526903
0.0029985844,0.074217126,0.9187235,0.00043057013,0.003630269
0.0013010554,0.99829954,4.6213245e-07,6.15167e-07,0.00039825906
0.0105868485,0.98915124,1.3241468e-06,6.5951514e-07,0.00025983257
0.01925313,0.97628945,0.0013276008,6.5753826e-05,0.0030641193
0.010362946,0.41496304,0.4774895,0.0023795315,0.094804935
0.05517755,0.80596817,0.12329934,0.00019264413,0.015362207
0.052829918,0.0007957491,0.94261235,0.0035430193,0.00021898966
0.6068745,0.10565957,0.27656984,0.0051114433,0.005784547
0.9307932,0.044329096,0.0006532384,7.5710916e-05,0.024148803
1.3429869e-07,5.3686284e-07,0.99991775,7.937332e-05,2.1668573e-06
0.00048585673,0.99467885,0.004664452,1.9224775e-05,0.00015169007
0.81522006,0.17772926,2.6793517e-05,8.4009574e-05,0.0069398815
2.2644888e-05,0.99608177,9.3653296e-05,8.0889623e-07,0.0038010029
7.3508076e-05,0.9998091,3.2434582e-06,4.1794937e-07,0.00011368825
0.8365208,0.115614764,0.027174123,2.0914074e-05,0.02066942
0.817643,0.17838547,3.835067e-05,0.00050434255,0.003428952
1.5343888e-07,2.535678e-05,0.99973947,0.00023151342,3.4301816e-06
5.4346627e-05,0.99784267,0.0020753932,8.628129e-06,1.888529e-05
0.077618375,0.013207449,0.82601565,0.08312229,3.6266625e-05
0.9299674,0.03396964,0.03336822,0.0021174538,0.00057735905
0.00044091465,0.99301034,0.00020154257,6.204805e-06,0.0063409177
0.0058762017,0.09035819,0.75571793,0.0016331611,0.1464146
0.012011158,0.98795533,6.805776e-08,1.070609e-07,3.3300796e-05
0.13439159,0.010337147,0.6235465,0.23151548,0.00020930424
5.7514455e-05,0.9996741,4.1453134e-07,2.0776885e-07,0.00026777064
0.043062683,0.95537806,0.001231572,9.709483e-06,0.00031798772
0.0040263017,0.9959188,6.1242686e-06,7.112963e-07,4.806968e-05
0.027949212,0.39142773,0.20060633,0.0078068245,0.37220988
0.005990962,0.23324716,0.0017419328,1.2011703e-06,0.7590187
0.009295776,0.07622895,0.9116309,0.0024779479,0.00036646728
0.0006073117,0.12711863,1.3791847e-06,1.6531972e-07,0.8722725
0.03703732,0.0063891006,0.6222389,0.3342769,5.7693138e-05
0.0057993606,0.8548492,0.008686234,0.0001003744,0.13056473
0.0030927155,0.9957094,5.344548e-06,2.5893048e-06,0.001189954
0.09790058,0.9020349,5.425109e-07,2.84943e-07,6.361399e-05
6.0219993e-09,9.789353e-07,0.99996984,5.9377444e-06,2.3302257e-05
0.00096625125,0.9988053,3.0120098e-05,1.063124e-06,0.00019727554
0.0011793937,0.9985116,0.00012093483,9.690257e-06,0.0001783839
0.50596905,0.3467265,0.14629157,0.00023732592,0.0007754807
0.40368772,0.08384602,0.4979141,0.008543624,0.006008482
6.96266e-05,0.99982446,4.1645183e-07,2.768118e-07,0.00010533796
0.9999993,7.1948625e-07,9.546499e-09,2.1483915e-09,3.602784e-08
0.03402675,0.67189735,0.27871245,0.0008685889,0.014494959
1.4759386e-06,4.6781847e-06,0.9130892,0.0868592,4.536248e-05
0.0065265386,0.7698566,7.6004246e-05,2.3064328e-07,0.22354068
0.5452435,0.45224074,0.0022156287,0.0001249623,0.000175108
1.42793115e-05,0.99973434,1.07769e-06,1.14211936e-07,0.00025015665
0.014367998,0.4771094,0.43295962,0.0018144579,0.07374858
0.004039528,0.88863814,0.10569626,0.00015844194,0.0014675434
0.86740816,0.042330656,0.08748631,0.0026635875,0.00011135679
0.0023133997,0.02404777,0.5719487,0.0028795006,0.39881057
0.010043469,0.98980534,3.6095847e-05,4.443983e-05,7.072733e-05
0.9121727,0.040650424,2.3492192e-05,3.8465383e-05,0.047114994
0.9999925,4.308666e-08,4.6872316e-07,7.069127e-06,1.1945785e-08
0.0038714241,0.9960991,5.527351e-06,1.1103726e-06,2.2740205e-05
3.9568586e-05,0.002528884,0.9968226,0.00058371626,2.5274961e-05
3.9610272e-06,0.99989474,9.893171e-08,4.9450833e-08,0.00010118827
9.938939e-07,1.0553899e-05,0.99995685,1.7241104e-05,1.4361217e-05
0.0007555178,0.9992267,2.4612072e-09,3.2570826e-09,1.7781984e-05
0.07212099,0.0017020317,0.39956537,0.52623504,0.00037660523
0.006751687,0.23039775,0.7538239,0.008441992,0.00058474153
0.025846072,0.97140074,0.00029120332,0.0004984863,0.0019634308
0.13740127,0.36330706,0.0064582555,3.851887e-05,0.49279496
3.3068848e-06,2.7339102e-05,0.9997483,0.00020115334,1.9909394e-05
0.00049987616,0.9992162,4.467022e-06,1.5789634e-06,0.00027775439
0.001012749,0.9984957,9.923833e-06,2.32176e-06,0.0004792852
0.0035833628,0.0095883,0.21792899,3.681914e-05,0.7688625
0.8050031,0.005766712,0.18686771,0.0022687106,9.3719755e-05
0.1162483,0.55608267,0.15666558,0.006418559,0.16458486
0.0043281284,0.9352039,0.058784336,1.1171408e-05,0.0016724305
0.00016901127,0.999526,1.966185e-07,1.327299e-07,0.00030461603
0.0074347416,0.17877933,0.78710407,0.009950003,0.016731791
0.8491591,0.12569499,0.017788714,0.00016153103,0.0071956143
0.0031316597,0.99508333,6.4024057e-06,2.7237536e-06,0.0017758709
0.001858531,0.9980533,3.3463816e-06,9.589637e-07,8.3842286e-05
0.1566103,0.5690058,0.2620666,0.00014966633,0.012167713
0.9990397,0.0009589184,3.2253158e-07,1.5886518e-07,8.3730316e-07
0.027731773,0.06749876,0.8996634,0.0047372635,0.00036883025
1.1078016e-05,0.99971133,5.4917873e-08,1.1698423e-08,0.0002775988
0.0032443462,0.6387425,0.25777927,5.9210397e-05,0.100174606
0.2346344,0.2518732,0.5081356,0.0050113625,0.00034538555
0.33758914,0.6103175,0.03927081,0.0001407903,0.012681785
0.020963555,0.82852083,0.1474938,0.0013123556,0.0017094525
0.018148767,0.7016602,0.10261009,0.00045448937,0.1771264
1.00748675e-05,1.4824978e-05,0.9988199,3.3497552e-05,0.0011217814
0.0016641839,0.99796593,0.00016768307,1.8096116e-05,0.00018417314
0.018371323,1.1368332e-05,0.004845391,0.97676784,4.0866557e-06
1.0653723e-06,0.99999106,1.47551615e-08,7.485868e-10,7.818414e-06
0.612641,0.38081703,0.0054099387,1.3802093e-05,0.00111824
0.9296789,0.03102032,0.0066503184,8.482196e-05,0.03256564
0.006173297,0.21804725,0.70920074,0.0011047864,0.06547389
0.0025481079,0.9961069,6.62898e-05,1.0461538e-05,0.001268234
1.2082282e-06,0.51350886,6.582968e-06,2.0626581e-08,0.48648328
0.22018753,0.77815557,1.2979725e-05,7.743658e-05,0.0015664954
0.00047711408,0.9884875,0.010422691,1.8590672e-05,0.0005941117
0.030338842,0.22683056,0.5268782,0.0007217274,0.21523072
0.00048059912,0.9991689,5.0220184e-05,9.2738355e-07,0.00029933572
0.88719237,0.11250143,0.0002629426,6.413641e-06,3.6834328e-05
0.95801795,0.018375488,0.022773156,0.0006130153,0.00022032046
0.0039998298,0.99493647,7.715604e-05,7.8212404e-05,0.0009083408
0.020444594,0.97900784,3.6592544e-05,1.5242924e-06,0.00050939637
0.00018652032,0.002317389,0.9958079,0.0014840004,0.00020416443
0.8989593,0.09715072,0.0013687903,0.002371164,0.00015005653
0.39634702,0.17727739,0.3188589,0.0015332088,0.105983466
0.9939714,0.00013650354,0.002445294,0.0013839786,0.0020628087
0.00031949734,0.99949825,9.452856e-07,1.7442571e-07,0.0001812697
5.1550058e-09,1.0098663e-06,0.9999925,4.151566e-06,2.2520953e-06
0.7001935,0.29230604,0.0020987801,3.29765e-05,0.005368734
0.99143714,0.008552931,1.5397454e-06,6.2746615e-08,8.253561e-06
0.0005568334,0.13782033,0.8570795,0.0010921485,0.0034512414
0.8759715,0.117411904,0.0055109328,0.000108924956,0.0009967145
1.0758489e-06,1.3531954e-06,0.9437193,0.05627802,1.0443473e-07
0.00027411646,0.5186389,1.8332372e-05,1.7061879e-08,0.48106855
0.80936235,0.18795452,4.3775264e-05,0.00011301849,0.0025263089
0.11762658,0.77028906,0.10261122,0.0011042001,0.008368852
0.270604,0.5447052,0.17830235,0.0027313095,0.003657145
1.1917914e-05,0.3788239,1.0078437e-05,1.1322118e-08,0.6211541
0.1551589,0.84098184,0.0025806958,0.0009021204,0.00037647833
0.052976336,0.008497484,0.34604445,0.5920349,0.00044679202
0.00030058276,0.0152616585,0.9728611,0.00020599396,0.011370661
0.23387633,0.7478962,0.0029437693,0.00050469436,0.014778971
0.0006252121,0.0063200123,0.98634154,0.006661603,5.1633964e-05
2.0848013e-06,0.9998534,4.1487724e-06,3.2931655e-07,0.00014001086
0.0011182183,0.9988738,3.2154492e-06,9.848295e-08,4.6602954e-06
0.00024320895,0.91290736,0.07399267,9.8910656e-05,0.012757757
0.00014063176,0.9969766,0.0009512736,5.038398e-06,0.0019264944
1.7530201e-08,6.613669e-07,0.97546107,0.024536703,1.4702958e-06
0.008071424,0.977029,0.0010007829,0.0004951722,0.013403582
0.9974796,0.0014138488,3.495463e-05,7.768501e-06,0.0010638518
0.00015431484,0.9993006,7.748567e-05,5.6175384e-07,0.00046710725
0.020228779,0.979267,8.921748e-06,1.3882582e-06,0.0004939742
5.416228e-06,3.6514012e-07,0.9988439,0.0011276316,2.267635e-05
0.00019620196,0.5506613,9.24973e-06,8.0632543e-07,0.44913247
0.23520268,0.7527423,0.0050663687,0.00068099314,0.0063076573
3.4914585e-05,2.953292e-06,0.7933904,0.20652206,4.9630064e-05
0.66921747,0.31934908,0.00011345079,6.434622e-05,0.011255622
0.06013717,0.0011636573,0.93794674,0.00072074845,3.180441e-05
6.098286e-05,0.0002154984,0.9975799,0.0021350381,8.670294e-06
0.10777056,0.85935867,0.009981178,0.02221489,0.00067467045
0.0024144766,0.9919487,0.0001076287,7.897495e-06,0.0055213575
0.048181497,0.9073847,0.00014497807,6.253211e-05,0.044226423
3.3656992e-08,1.9683702e-07,0.9999596,3.8768438e-05,1.381279e-06
0.99668807,0.00085201615,0.0017217398,0.0001962753,0.0005418777
0.9939756,0.005968117,2.781813e-05,1.5739421e-06,2.6897127e-05
0.08111867,0.81702656,0.034521148,0.06696525,0.00036835365
0.009547954,0.99041677,8.9746476e-07,1.7899706e-07,3.415908e-05
0.9861944,2.208153e-05,0.001109421,0.012671611,2.4504752e-06
1.7561061e-06,0.9992719,9.2937404e-07,1.0346329e-07,0.0007252732
1.9455673e-08,2.383076e-07,0.9368398,0.06315975,1.8710205e-07
0.34661227,0.65018785,0.0024084267,2.851327e-05,0.0007629157
0.0005139867,0.99933606,7.0866634e-05,2.9209694e-05,4.989839e-05
0.54705554,0.00080533396,0.45156023,0.000471393,0.00010753916
0.87115765,0.11910975,0.009331328,0.0002280702,0.00017326557
0.267411,0.024886977,0.0540545,0.653332,0.00031554556
0.0033774697,0.99661934,7.161875e-08,6.989648e-08,3.0028723e-06
0.9999982,1.8245555e-06,8.682269e-09,7.1927206e-09,5.1968964e-08
0.0021874048,0.28988725,0.09474377,0.00015493733,0.6130267
0.25111303,0.36472005,0.25513202,0.0015946154,0.1274403
0.0017290293,0.11154454,0.8529932,0.006187019,0.027546192
2.6328753e-05,0.0077891103,0.87654203,0.00014124096,0.11550121
0.027900593,0.009298535,0.96170527,0.0008071541,0.0002883109
0.9438923,0.05610622,7.007247e-08,2.5660304e-07,1.1507587e-06
0.0015434301,0.13862473,0.85754675,0.002111668,0.00017335494
0.050217114,0.9449953,0.0015176749,0.00016066128,0.0031093096
0.0062104054,0.535421,0.3520105,0.10404399,0.0023141426
0.050956544,0.16030642,0.65776104,0.007515399,0.123460606
0.07257775,0.11871156,0.39265943,0.41565052,0.0004007996
0.0033215466,0.99459803,2.8242906e-05,6.284478e-07,0.0020517076
