name,chair_0,chair_1,chair_2,chair_3,chair_4,chair_5,chair_6,chair_7,chair_8,chair_9,chair_10,chair_11,chair_12,chair_13,chair_14,chair_15
aWdZqWwfS3S0KT9.jpeg,0.0019452753476798534,9.759546628629323e-06,1.8661368812900037e-05,0.00025522676878608763,0.001670725760050118,0.17098118364810944,2.2871886073971837e-07,0.0001535721094114706,1.1184238246642053e-06,7.767132359504103e-08,0.00011545219604158774,0.45833542943000793,1.3069622582406737e-05,4.817580929739051e-07,0.366499125957489,6.49682533548912e-07
jhV26QXsJhGS70e.jpeg,0.0006760444375686347,0.00013751076767221093,0.0006655239267274737,2.8730570193147287e-05,0.0026089621242135763,0.0011070111067965627,7.093233580235392e-05,0.0007747125346213579,9.100767783820629e-06,6.554308492923155e-05,0.03392164409160614,0.12874571979045868,0.0003925554337911308,0.0004563530383165926,0.8303261399269104,1.3457272871164605e-05
V1p21fyrVB0xOTe.jpeg,0.004996059462428093,7.91978550296335e-07,3.4375086670479504e-06,2.4934783482422063e-07,0.01490254607051611,0.0004377819423098117,9.236364451048473e-10,0.9794631004333496,1.4614477549912408e-05,3.6392066249391064e-07,8.689154492458329e-05,4.9046338546077095e-08,5.600587246590294e-05,4.328821603394317e-07,2.737444674494327e-06,3.4899789170594886e-05
xHuURg2gaYE0Kj6.jpeg,0.0025567691773176193,3.26533627230674e-05,1.2481902558647562e-05,0.00022388693469110876,0.5458994507789612,0.005198725964874029,1.3245868331068777e-06,0.002384771592915058,9.450415205947138e-08,3.2102880709317105e-07,0.025803806260228157,0.0006021538865752518,2.776094333967194e-06,2.0279108525755873e-07,0.41727983951568604,5.92213893924054e-07
5uMVcLFSkcaLS0N.jpeg,0.21845102310180664,7.680782232455385e-07,5.540866914088838e-05,3.7192527088336647e-05,0.4317137897014618,0.0023732392583042383,2.0896487740174052e-07,0.20020754635334015,1.5085364793776534e-05,6.101112717260548e-07,0.0005575919058173895,0.028258558362722397,0.0007460369379259646,0.0007180700195021927,0.11684057116508484,2.434615817037411e-05
xSehFfUIPQJ02Ex.jpeg,0.025135604664683342,6.670126708741009e-07,7.993099302439077e-07,4.8909738481484055e-09,5.6668704928597435e-05,2.526844218664337e-05,1.7309489952488377e-10,0.025799669325351715,1.0212873213788498e-08,1.1231637842001874e-07,7.543324318248779e-05,0.11922839283943176,0.00067885936005041,2.9898596949351486e-06,0.828995406627655,6.290999721159096e-08
U114RtqzBNRrdUA.jpeg,0.157309427857399,0.00028400911833159626,0.009162451140582561,0.000375981762772426,0.2960590720176697,0.001675848034210503,1.7488960679656884e-07,0.07513517141342163,9.387964610141353e-07,1.3051118912699167e-05,0.027107179164886475,0.030166596174240112,7.685022137593478e-05,4.178122617304325e-05,0.40256524085998535,2.6160016204812564e-05
gNEJ77qHJ1uSHgE.jpeg,0.0253488477319479,5.291225534165278e-05,0.007730342913419008,0.0014642853057011962,0.02205880731344223,0.0018051780061796308,2.166989361285232e-06,0.13902686536312103,0.00020226357446517795,3.357968307682313e-05,0.018879875540733337,0.0008547586621716619,0.015748707577586174,0.0029612723737955093,0.7635048627853394,0.000325199420331046
0TGgBoUpOsT86nt.jpeg,0.9842498302459717,9.216083896035343e-08,4.3781278691312764e-07,4.699313285527751e-05,0.005484709516167641,0.0006542085902765393,5.153642512745193e-10,0.002325918525457382,9.420426216877331e-09,5.913869838281016e-09,1.1611533409450203e-05,0.0009829998016357422,3.935125278076157e-06,8.442778380413074e-06,0.006230490282177925,2.0335173189778288e-07
zlzwSeup2wCySNz.jpeg,0.00018247523985337466,1.4241230417155748e-07,0.0005908393068239093,3.3010292099788785e-07,0.8092542886734009,0.0036534087266772985,2.8111591277024672e-08,0.15538851916790009,8.887503645382822e-05,1.4542117696692003e-06,0.017530366778373718,2.0008126739412546e-05,0.001054501044563949,9.602260888641467e-07,0.011979117058217525,0.00025457015726715326
JSuA1wYKkMkffv3.jpeg,7.77284731157124e-06,4.73070855377955e-07,0.0005962554132565856,5.037861683376832e-06,0.04063893109560013,0.003371104132384062,5.76052539003058e-09,0.032125454396009445,6.4631371969881e-06,0.0002011787291849032,0.8936111927032471,9.720525667944457e-06,0.0010692793875932693,1.1601881055867125e-07,0.001999333268031478,0.026357658207416534
WlEcEj3KBbu9W3a.jpeg,6.853503873571754e-05,1.9674922668855288e-07,0.0008819809299893677,2.540167542974814e-07,0.9787632822990417,3.0203522328520194e-05,1.6832591986926104e-09,0.0004020566993858665,1.596231959410943e-05,8.577686685384833e-07,0.017546450719237328,2.2051908672438003e-06,2.5128363176918356e-06,6.122784412809779e-08,0.002273937687277794,1.1514872312545776e-05
Nhq9LUJhYTJjCiU.jpeg,1.3587541047854756e-07,1.6344904452125775e-07,4.033019751492617e-10,9.246239329741002e-08,4.213891315885121e-06,6.216503243194893e-05,9.163332315154094e-09,6.201912583492231e-07,1.5809363818064526e-09,2.1835312224993686e-08,0.9999129772186279,1.1608613448288452e-07,5.566186018768349e-07,4.0905498432941556e-10,3.7129909742361633e-06,1.505530599388294e-05
H13VPpqTEvwag3c.jpeg,0.011723959818482399,3.093866689596325e-05,4.467095095606055e-06,9.378383651892364e-07,0.00017244965420104563,8.763008372625336e-05,2.694525846891338e-08,0.004819769877940416,2.9653540423169034e-07,5.782353014183172e-07,0.00046788202598690987,0.08457665890455246,2.9896777050453238e-05,4.048727350891568e-05,0.8980439901351929,1.1390808651867701e-07
kWKRlptMhuG0kd2.jpeg,0.007883748039603233,0.0038867928087711334,5.886366594154424e-08,4.5512595534091815e-05,0.013309789821505547,0.022765330970287323,1.3328892123354308e-07,0.00011342402285663411,1.3421396033663768e-05,0.00011135821114294231,3.1222290999721736e-05,1.1602606718952302e-05,0.008662865497171879,0.9430007338523865,7.566101771772082e-07,0.0001633727952139452
COuqli53JjJZDVD.jpeg,9.21430328162387e-05,1.5602091707478394e-07,4.0338243707083166e-05,3.561187213563244e-06,5.1001338761125226e-06,4.618448656401597e-06,5.9995102219545515e-09,0.00045551752555184066,4.289580957106409e-08,1.0776295766845578e-07,2.4152413971023634e-05,0.2001383751630783,8.235961104219314e-06,6.371352583300904e-07,0.7992268800735474,5.173886918896642e-08
DlH53bbNymwzPvb.jpeg,0.011097216978669167,0.0018618819303810596,1.4530269254464656e-07,4.51851474281284e-06,0.00575330201536417,0.020510196685791016,3.14218777930364e-06,0.0008481715340167284,6.351292995532276e-06,0.000419019692344591,5.3507865231949836e-05,1.8390541299595498e-05,0.0019049092661589384,0.9575084447860718,8.103862683128682e-07,9.944710654963274e-06
T5y5u1F0W29oUtl.jpeg,0.0004199902177788317,0.0032524012494832277,6.377868703566492e-05,6.714465143886628e-06,0.4181209206581116,0.0006264541880227625,5.108994810143486e-05,0.1176946833729744,1.0474236660229508e-05,2.7876985768671148e-05,0.0008336221217177808,0.4570101499557495,0.000874138087965548,0.0002471052866894752,0.0007594480412080884,1.0973541293424205e-06
hFnWPh5JAgjWfga.jpeg,1.8025556047795988e-10,4.415636190024941e-10,3.3976629425528856e-14,4.326566232018547e-13,1.0,2.3108275293282077e-09,5.7507845057161444e-15,1.9327334399577012e-08,2.9225270952739323e-15,1.8198939940759426e-14,1.275680117096556e-10,5.349820933475691e-11,9.12104836103822e-11,1.9787155515981446e-14,2.115985988856983e-12,6.152883758048233e-12
tUveIJEegEWgzNv.jpeg,0.8983091711997986,8.963809250417398e-07,0.0033802574034780264,0.0003140035842079669,0.06144386902451515,0.0011633496033027768,3.675350868093119e-08,0.01142305601388216,0.00010765695333248004,4.049710332765244e-05,0.013881250284612179,3.381750138942152e-05,0.0005421427777037024,7.576126336061861e-06,0.007829993031919003,0.001522387145087123
CnBjbld4MNaoR2q.jpeg,6.972297228458046e-07,2.555829770045648e-09,6.4451760408701375e-06,1.919965297858539e-09,0.9999889135360718,1.8823962832925645e-08,6.3486195467366e-13,3.800022113864543e-06,7.168121651801584e-10,4.423534108455307e-11,8.640577675578243e-08,5.468798677799036e-11,1.3833449941103027e-09,5.16796458058244e-12,1.726637721688462e-10,1.4128397340940069e-09
2zSKT3F1aQuWy24.jpeg,0.023962678387761116,0.0011428241850808263,3.220332473574672e-06,0.00044360640458762646,6.114927236922085e-05,0.5587034225463867,6.096142328715359e-07,0.00804823637008667,1.4986002497607842e-05,1.7058026060112752e-05,0.010118828155100346,0.15173372626304626,0.0004684923915192485,0.002026269445195794,0.24323885142803192,1.6025998775148764e-05
e6NgsGkLsFE4i4H.jpeg,0.0027547706849873066,1.071958013199037e-05,2.5998892851930577e-06,7.353711407631636e-05,4.7404570068465546e-05,9.219224011758342e-05,7.14936163603852e-07,0.0008103603613562882,5.960637849966588e-07,1.0773056601465214e-05,0.036725595593452454,0.013490159995853901,0.00022680684924125671,0.00043830586946569383,0.9453076124191284,7.839336831239052e-06
4aGAAfq9VaqEV7A.jpeg,0.039753932505846024,3.5148306778864935e-05,9.432296224076708e-07,3.451179509283975e-05,0.6550625562667847,0.017617974430322647,7.171354177160083e-09,0.01595873199403286,0.011296650394797325,8.696054283063859e-05,0.000437943876022473,7.395012653432786e-05,0.005483502522110939,1.0147756256628782e-05,0.0025011138059198856,0.2516459822654724
Eu4ZmtZTRzC3mv8.jpeg,4.4060860204808705e-07,3.110232137260027e-05,1.250681975761836e-06,4.520374545791128e-07,0.07829216122627258,1.3794847291137557e-05,1.6605164319116739e-06,0.0028186046984046698,2.108043588577857e-07,1.1021184946002904e-05,0.9184028506278992,2.5411620299564674e-05,7.537177680205787e-06,3.573299238723848e-07,0.00027560372836887836,0.00011758194887079298
3R3pa5oLChyFoMT.jpeg,0.004751513246446848,3.9488746494953375e-08,1.0365428515513031e-08,5.970648420117186e-09,2.99975090456428e-06,4.595077825797489e-06,1.1163440311046102e-10,0.0568537712097168,1.2595520459957044e-10,5.616334508573573e-09,0.00037787630571983755,0.0003740362299140543,8.831759623717517e-05,9.947959256351169e-08,0.9375466704368591,7.371167498604336e-08
SDytnRLu6IzP9ll.jpeg,0.00024028887855820358,6.568245680682594e-08,3.388013647054322e-05,1.1051636938930187e-08,0.9948928356170654,1.0543812095420435e-05,3.426442810039454e-11,0.0006102747283875942,2.8766849027306307e-06,1.0621796064924638e-07,0.003792389528825879,1.7177388826894457e-06,3.823490999366186e-07,2.5309307982723794e-09,0.00041132583282887936,3.4073434562742477e-06
Q4gSO3Sv4WANTtC.jpeg,0.0004305731854401529,6.540957553369253e-09,0.003914267756044865,2.9946227719790386e-09,4.4503056415123865e-05,2.0805497115361504e-05,3.0935918271524088e-09,0.9942299127578735,4.711960244208058e-08,2.0319687266123765e-08,3.137228122795932e-05,4.282717782189138e-06,3.963798917538952e-06,1.100092195116531e-08,0.0013202448608353734,2.3557362283099792e-08
3BTAw9cfsl0Ib3B.jpeg,2.4781030560916406e-08,4.2607387062965074e-10,1.206717286095227e-07,3.2582048170581857e-09,8.643813998787664e-06,2.705932331537042e-07,4.5767498124682504e-10,6.338201501421281e-07,1.148517808635674e-10,5.474148423445513e-08,0.9999237060546875,4.552212118369425e-08,8.501570647467815e-08,1.5887583471041467e-09,6.280277011683211e-05,3.6778169487661216e-06
VYTHNsR54ByeiDB.jpeg,0.00011758766777347773,0.003152283374220133,1.7380800727551105e-06,0.0009703976684249938,0.43800824880599976,0.4171163737773895,0.00011824293324025348,0.015295933000743389,0.00011215629638172686,2.6468014766578563e-05,0.07795019447803497,0.0004997147480025887,0.00033935290412046015,1.0300705980625935e-05,0.04388796165585518,0.002393006579950452
c7Td9C7Hxt3g5bt.jpeg,0.6753136515617371,0.000620469858404249,0.0007749677752144635,7.1523468250234146e-06,0.1015089750289917,0.004093442112207413,1.7333118762508093e-07,0.16635948419570923,1.6556334685446927e-06,5.0621551054064184e-05,0.0488470159471035,0.00016149829025380313,0.0002913423231802881,0.00020285458595026284,0.0017608175985515118,5.770710231445264e-06
PaClRGUHQOGn0hC.jpeg,0.15936803817749023,0.00029802232165820897,0.0014774809824302793,1.2503464859037194e-05,0.2513086795806885,0.034167494624853134,1.7727032172842883e-05,0.2800789177417755,8.89451548573561e-05,1.5586640074616298e-05,0.21027083694934845,0.025433773174881935,0.0005146940820850432,0.0017848083516582847,0.035079360008239746,8.310524572152644e-05
pxphzYCPhwsNFig.jpeg,0.0004180731193628162,0.00012091272947145626,1.2806683116650674e-05,4.117349817533977e-05,6.28140041953884e-05,0.0007616738439537585,1.2489334039855748e-05,7.729599747108296e-05,3.0403050459426595e-06,1.1806544534920249e-05,0.0031412080861628056,0.8641442060470581,0.0001902164367493242,0.002175751607865095,0.12881992757320404,6.548740657308372e-06
z3o2BJMSyxuPiNp.jpeg,0.0010426542721688747,1.2475093171815388e-05,2.815712605297449e-06,6.253100082176388e-08,0.9818628430366516,0.0008718317840248346,4.676444564921667e-09,0.015968317165970802,1.0917047802649904e-05,4.410950964484073e-07,1.7255504644708708e-05,1.2232309927640017e-05,0.00013865987421013415,2.596465719761909e-06,1.1469962373666931e-05,4.5368993596639484e-05
PkUNGBcGCUzPctw.jpeg,0.009890031069517136,5.47705987230529e-08,0.005080269183963537,1.6230075061685056e-06,8.623806934338063e-05,4.648892627301393e-06,1.007840033651064e-09,0.0010105330729857087,6.26445526563657e-08,4.16250962587128e-08,5.5999262258410454e-05,0.95321124792099,4.9549730647413526e-06,3.975570507463999e-06,0.03065035119652748,4.128384034629562e-08
QinrEnO4lWzf28P.jpeg,0.005740448832511902,9.633136244246998e-08,5.505007152351027e-07,1.0128183625113252e-08,0.004147261846810579,0.00010857948655029759,3.791034153266537e-09,0.9899588227272034,1.5984498531906866e-05,6.172336952658952e-08,1.3468657016346697e-05,1.5242038742258046e-08,1.1902779988304246e-05,4.4643701357927057e-07,9.98713062472234e-07,1.4156087217997992e-06
2v0lOix46j92ihS.jpeg,1.4991213674875326e-06,0.00035814265720546246,8.478642712361761e-07,4.2041867232001096e-07,0.7900576591491699,0.00022892052948009223,3.4683091598708415e-06,4.997974247089587e-05,0.0018136611906811595,0.0030762115493416786,0.0004271572979632765,0.19625882804393768,0.006035251542925835,0.0001653390791034326,1.818918917706469e-06,0.0015207736287266016
AC2afp6rcMrzOVU.jpeg,0.0006250956212170422,0.0001027262769639492,0.005518222693353891,0.0001771732495399192,0.0006679176585748792,0.018897507339715958,1.7243039110326208e-05,0.027484575286507607,6.741452671121806e-05,0.00016402827168349177,0.008536208420991898,0.06547084450721741,0.009438388049602509,0.0020575954113155603,0.8599661588668823,0.0008089519687928259
Brnll8sehjvvRKS.jpeg,0.0005422798567451537,8.092453754215967e-06,3.59428327101341e-06,2.2358656224241713e-06,3.246076084906235e-05,3.697595093399286e-05,4.0803090683994014e-08,0.0005156755214557052,6.998507018352029e-08,1.1453663972815775e-07,7.146119855860888e-07,0.9978539347648621,0.00011026037827832624,4.171659020357765e-05,0.0008515306981280446,1.3770032580850966e-07
T1ow6Ta9AvytXq5.jpeg,0.008134260773658752,7.5361726885603275e-06,1.5478441355298855e-06,1.1663418263196945e-05,2.7739199140341952e-05,0.005609560292214155,4.869559688813752e-07,0.05166679993271828,2.064911264199054e-08,3.333944320615956e-08,4.1727893403731287e-05,0.5070244669914246,0.0008209950174205005,5.297227471601218e-05,0.42660006880760193,1.404740999078058e-07
SpTzQswTgq9TWTs.jpeg,0.04054366797208786,8.110047247100738e-07,4.5591576053993776e-05,9.348477760795504e-07,0.7294983267784119,0.002540439832955599,8.439385965175461e-06,0.18109992146492004,0.0018930715741589665,3.4593958844197914e-05,0.02844937890768051,1.5008761693025008e-05,0.00024028429470490664,6.445742474170402e-05,0.014550951309502125,0.0010140789672732353
LsqBvWhT7b9gSgU.jpeg,0.0011721624759957194,7.852665476093534e-06,3.201228901161812e-05,1.8376545085629914e-06,0.5004258751869202,0.0019641544204205275,2.560239131810249e-08,0.44887563586235046,3.5329885577084497e-06,1.202827775159676e-06,0.03407147899270058,0.0025157423224300146,0.0005687543307431042,2.2056437956052832e-06,0.009129146113991737,0.0012283027172088623
o4W1vaBbWOSyiou.jpeg,1.5258851817634422e-06,1.7928995788007995e-10,3.7200727831532276e-08,3.199405185227988e-09,6.990276597207412e-05,2.7668917823575612e-08,3.104355964997363e-12,1.3645438912135432e-06,5.656108394147541e-12,2.4128841147330604e-08,0.9999197721481323,1.1731806637271802e-09,7.673192214951996e-08,1.87365412074314e-09,1.7282993667322444e-06,5.720135504816426e-06
CFFnICUiQCj00m7.jpeg,0.0009197540348395705,9.821338608162478e-05,0.0001907458354253322,3.986216867701842e-08,0.3140052855014801,3.877425115206279e-05,1.944142802301485e-08,0.021202776581048965,1.8131784429442632e-07,1.4581692084902897e-06,0.00023320641776081175,0.43541261553764343,0.00032962136901915073,2.949562940557371e-06,0.22756437957286835,2.2054578607821895e-08
EYeigIPktvcL7FZ.jpeg,1.3703469221582054e-06,0.00013336983101908118,8.177893846550432e-07,4.930471732222941e-06,0.2262195646762848,0.00705119501799345,3.7791360796290974e-07,0.0036007522139698267,8.186301414525587e-08,5.501482519321144e-06,0.762497067451477,8.970715498435311e-06,0.00015002454165369272,2.3960412818269106e-06,3.162991561111994e-06,0.00032031204318627715
YwlKEVMre7qHsxi.jpeg,0.00473418366163969,1.7038711348504876e-06,1.08095746327308e-05,3.1952552035363624e-06,4.309244468458928e-05,0.000130506232380867,2.4891722461006793e-08,0.03602886199951172,2.0154595858912216e-07,1.9456092559266835e-06,5.207186859479407e-06,0.89509516954422,0.005008974112570286,0.00024743066751398146,0.058688532561063766,4.468804704060858e-08
U7P31yuBY1FNQSb.jpeg,5.9037847677245736e-05,1.3673022132912327e-12,7.948266933510695e-09,7.671899953428513e-14,4.7666390834422145e-09,1.3911440575886669e-11,2.535624637231386e-14,9.281201346311718e-05,6.01997496448535e-14,3.9109660605538e-13,4.449099699765924e-10,3.2376243325416e-05,2.151692569896113e-06,4.867389911261677e-12,0.9998136162757874,4.070414117525109e-14
bxbKuL5bulY0KBR.jpeg,4.0727140913077164e-06,2.146201154573646e-07,0.0052801561541855335,6.06366867828001e-08,0.00019373666145838797,3.457202637946466e-06,2.872780902052341e-09,0.0010089181596413255,7.57254170480337e-08,5.265100639917364e-07,6.665782166237477e-06,0.016144385561347008,7.662170901312493e-06,9.149276536390971e-08,0.9773499369621277,9.276280188430519e-09
MJAxI6DYv4WvlZr.jpeg,1.5970412277965806e-05,0.00042201715405099094,2.8551414565924915e-09,3.818940719213515e-09,0.9993405938148499,0.00020380868227221072,2.0494320129849086e-10,1.537215030111838e-05,7.759531905904282e-11,1.0403051753371528e-09,2.0364370811876142e-06,2.0932823474595352e-08,9.255729338519814e-08,3.801699788308355e-10,1.675362248931833e-08,7.289844283775437e-09
gC9vr6tM9oDpP5Q.jpeg,0.001032533124089241,1.465682544221636e-07,0.6778677105903625,2.392690703345579e-06,6.0419381043175235e-05,2.0216681150486693e-05,3.806695758612477e-08,0.0037276840303093195,1.0859439214527811e-07,2.445414793328382e-06,0.00013807059440296143,0.00809666607528925,7.368998194579035e-05,3.1117563139559934e-06,0.30897456407546997,5.407424197301225e-08
wXfOjANjGGeGxmH.jpeg,0.06628218293190002,3.0711455565324286e-06,1.4292802006821148e-05,9.968629228751524e-07,0.0005191396339796484,8.642541615699884e-06,5.30766008921546e-09,0.005417137872427702,3.683810945176447e-08,1.9605410273015877e-07,0.00020346693054307252,0.9232912659645081,4.335507765063085e-05,8.602036359661724e-06,0.004207485821098089,9.87602319924008e-08
iMabjQiO6pbm7h7.jpeg,0.043448492884635925,6.084019332774915e-08,4.4383028807715164e-08,1.0492960944574747e-09,6.763365036022151e-06,2.9831564916094067e-06,1.540256637511117e-12,0.0010575547348707914,1.0110010745245646e-10,5.927078272627284e-11,5.460796614897845e-07,0.04305190593004227,7.259409812832018e-06,6.623630355306886e-08,0.9124242663383484,1.171753805095932e-09
6RMQ2SsXUDShaJa.jpeg,8.530818377039395e-06,0.00017860945081338286,1.590043097188243e-10,1.8819553588400595e-05,2.843219590431545e-06,0.9996110796928406,3.96921571166331e-08,2.5662953703431413e-05,1.498073487482543e-07,6.623320132348454e-07,4.181317126494832e-05,1.929182508320082e-05,6.572297570528463e-05,2.6022253223345615e-05,2.63388493237926e-08,7.338587124650076e-07
eAbv858bklB20MI.jpeg,0.00015791371697559953,0.00011476728832349181,3.004312929988373e-06,6.623332592425868e-05,0.002544489223510027,0.0005497959791682661,3.044072627744754e-06,0.004916409030556679,1.5848957701791733e-08,1.1102772987214848e-05,0.9789343476295471,3.620716597652063e-05,5.9055560996057466e-05,3.6955195810151054e-06,0.01239942479878664,0.0002004862908506766
ovIVpF7yAMIssA2.jpeg,0.0014311037957668304,6.732515203111689e-07,1.9411697849136544e-07,2.6019444376856882e-08,0.905141294002533,0.00010657818347681314,1.0659224614073537e-09,0.09298056364059448,5.8374771469971165e-06,4.891727911626731e-08,5.8789119066204876e-05,8.647384106552636e-07,0.00021972089598421007,1.623696199715141e-08,2.387941458437126e-05,3.0404051358345896e-05
QzheT6D4h0lahXz.jpeg,8.120445272652432e-05,3.4025500195156155e-09,1.460978455725126e-05,6.283855658040238e-09,1.5757357687107287e-05,3.743113907717088e-08,2.9965290665456834e-11,0.00010864024807233363,1.681591754731926e-09,8.925438166329513e-09,0.00016040225455071777,0.007945630699396133,1.307042225562327e-07,1.7101275062714194e-08,0.9916735291481018,1.5631584915354324e-09
mivYhVPuYFxXiNx.jpeg,4.5091528591001406e-05,1.7259636706512538e-06,0.18065086007118225,0.0039395056664943695,0.0010468094842508435,0.00024041649885475636,4.230549166095443e-06,0.0013368737418204546,0.002021999564021826,0.05112345516681671,0.7573032379150391,0.00010592473699944094,0.00019223912386223674,1.2882289411209058e-05,6.976237636990845e-05,0.0019048996036872268
BRBBFowJim7ZXDg.jpeg,0.0012644173111766577,0.017991576343774796,1.3831295291311108e-06,4.622472715709591e-06,0.18111605942249298,0.6277681589126587,0.0006828533369116485,0.03757335618138313,3.2315903808921576e-05,2.5944822482415475e-05,0.12406988441944122,0.0013798470608890057,0.00012744987907353789,0.000545262242667377,0.007375530898571014,4.135147173656151e-05
LypscmZMTtWS7T7.jpeg,0.9564462900161743,5.619400056389168e-08,9.407610377820674e-06,5.4602005548076704e-05,0.000293509365292266,5.4474628996104e-05,7.603870422201453e-09,0.00470315758138895,3.2238941116702335e-07,9.510828022030182e-06,0.0014449476730078459,3.1760544061398832e-06,0.03203892335295677,0.0002165098412660882,0.0036024563014507294,0.001122448593378067
ceRVLKh3CqJfWuV.jpeg,0.0004261727153789252,0.0034899048041552305,2.6978270852850983e-06,0.00019489030819386244,0.0002580493746791035,0.7950000762939453,0.0004467401304282248,0.034060828387737274,5.232813236943912e-06,2.3661903014726704e-06,0.016342708840966225,0.0300032589584589,6.552707054652274e-05,0.00013714272063225508,0.1195625364780426,1.7943950751941884e-06
4Q6Hpxr7aM4EmSE.jpeg,0.08709216117858887,3.310566398795345e-06,0.004065793938934803,5.725871687900508e-06,0.00551581522449851,4.786479257745668e-05,2.872381443808081e-09,0.007978785783052444,4.8125478713245684e-08,1.238581681661799e-08,0.00014015936176292598,0.8296182155609131,2.8972619929845678e-06,1.0754619324870873e-05,0.06551835685968399,2.245212726847967e-08
V5HoycU4X3GVR4s.jpeg,2.8565505090227816e-06,4.166161104990351e-08,0.0001858899340732023,3.459280435436085e-07,0.9542185664176941,7.949158771225484e-07,5.923810886265812e-10,0.002933249343186617,2.700804202504514e-07,1.4014990483701695e-06,0.04168590530753136,9.248703463526908e-06,3.852478130283998e-06,1.2590134268464226e-08,6.934176326467423e-06,0.0009506034548394382
tdIlECbsDFDondD.jpeg,0.3804900646209717,5.485508154379204e-05,0.0012801645789295435,0.0007537518395110965,0.23979580402374268,3.0432815037784167e-05,2.2011747979888696e-09,0.002626531757414341,4.10759912483627e-06,1.6987347407848574e-05,0.00020089643658138812,0.0036323724780231714,0.006540265399962664,0.00014230760280042887,0.36442825198173523,3.244851313866093e-06
